25174	0	1690282	1
25174	0	1304377	1
25174	0	1281194	1
25174	0	221671	1
25174	0	1610154	1
25174	0	509511	1
25174	0	898187	1
25174	0	350047	1
25174	0	1249312	1
25174	0	1004006	1
25174	0	1617283	1
25174	0	752514	1
25174	0	971776	1
25174	0	838468	1
25174	0	1150496	1
25174	0	349834	1
25174	0	376530	1
25174	0	604433	1
25174	0	685879	1
25174	0	1681672	1
25174	0	91916	1
25174	0	584383	1
25174	0	408077	1
25174	0	1293252	1
25174	0	1778791	1
25174	0	140414	1
25174	0	383974	1
25174	0	1660160	1
25174	0	610588	1
25174	0	1627050	1
25174	0	1486506	1
25174	0	37713	1
25174	0	383590	1
25174	0	252038	1
25174	0	792366	1
25174	0	1586535	1
25174	0	903592	1
25174	0	1109024	1
25174	0	1266248	1
25174	0	250035	1
25174	0	1284120	1
25174	0	1576638	1
25174	0	1799192	1
25174	0	817201	1
25174	0	900262	1
25174	0	1878714	1
25174	0	251997	1
25174	0	1444121	1
25174	0	2296023	1
265104	0	265104	2
265104	0	2213839	1
265104	0	1401749	1
265104	0	1914070	1
265104	0	839579	1
265104	0	569894	1
265104	0	412728	1
265104	0	2332028	1
265104	0	2400759	1
265104	0	1144451	1
265104	0	1923209	1
265104	0	1687575	1
265104	0	2124794	1
265104	0	1042723	1
265104	0	2347351	1
265104	0	1747473	1
139082	0	139082	2
139082	0	1448302	1
139082	0	971808	1
139082	0	1552635	1
139082	0	453552	1
139082	0	1437193	1
139082	0	441891	1
37743	0	37743	2
37743	0	1692853	1
37743	0	1882196	1
37743	0	491909	1
37743	0	359513	1
37743	0	1504917	1
207224	0	207224	2
207224	0	364920	1
207224	0	2271127	1
207224	0	364586	1
207224	0	209125	1
207224	0	719047	1
207224	0	207760	1
1313611	0	1313611	2
1313611	0	87526	1
1313611	0	106938	1
1313611	0	229	1
1313611	0	1371457	1
1313611	0	1213921	1
1313611	0	1192838	1
641464	0	641464	2
641464	0	469018	1
641464	0	482019	1
641464	0	797740	1
641464	0	92298	1
641464	0	2049245	1
641464	0	1272772	1
641464	0	497629	1
641464	0	506895	1
641464	0	409927	1
641464	0	228372	1
75295	0	75295	2
75295	0	241786	1
75295	0	940725	1
75295	0	1071874	1
75295	0	458105	1
75295	0	364279	1
75295	0	1881743	1
75295	0	345821	1
2591	0	2591	2
2591	0	2328303	1
2591	0	2309642	1
2591	0	568869	1
2591	0	890323	1
2591	0	1795738	1
2591	0	1939005	1
2591	0	1320364	1
2591	0	289376	1
2591	0	958961	1
2591	0	1759471	1
2591	0	934933	1
2591	0	2180403	1
2591	0	1746548	1
2591	0	443483	1
2591	0	891166	1
2591	0	1105882	1
2591	0	1276837	1
2591	0	378016	1
2591	0	1143461	1
2591	0	1066903	1
2591	0	891390	1
2591	0	1013908	1
2591	0	2319077	1
2591	0	2278529	1
2591	0	876962	1
2591	0	756322	1
2591	0	973609	1
2591	0	951522	1
2591	0	2257545	1
2591	0	2133839	1
2591	0	545124	1
2591	0	648780	1
2591	0	2313084	1
2591	0	1015972	1
2591	0	551580	1
2591	0	1987067	1
2591	0	971250	1
2591	0	1947508	1
2591	0	1037382	1
2591	0	1821770	1
2591	0	906774	1
2591	0	890140	1
2591	0	1449960	1
2591	0	1740252	1
2591	0	891167	1
107590	0	107590	2
107590	0	597817	1
107590	0	2057417	1
107590	0	14335	1
107590	0	617710	1
107590	0	2447478	1
107590	0	463345	1
362197	0	362197	2
362197	0	1976347	1
362197	0	1779786	1
362197	0	1514847	1
362197	0	2192410	1
362197	0	1935970	1
13540	0	13540	2
13540	0	1728654	1
13540	0	1907561	1
13540	0	505354	1
13540	0	163766	1
13540	0	1578090	1
13540	0	2056171	1
13540	0	178885	1
13540	0	2455917	1
13540	0	424509	1
13540	0	360535	1
13540	0	854184	1
13540	0	1206244	1
13540	0	863730	1
13540	0	491280	1
13540	0	278514	1
13540	0	761671	1
13540	0	245767	1
13540	0	225612	1
13540	0	210131	1
13540	0	1670064	1
13540	0	415534	1
13540	0	1859469	1
13540	0	1554905	1
13540	0	232614	1
13540	0	1296264	1
13540	0	285682	1
13540	0	1678554	1
13540	0	1336799	1
13540	0	1170559	1
13540	0	778006	1
13540	0	1433174	1
13540	0	965438	1
13540	0	1677039	1
13540	0	236410	1
13540	0	597993	1
13540	0	413412	1
13540	0	424875	1
13540	0	1383445	1
13540	0	778468	1
13540	0	1107523	1
13540	0	1285983	1
13540	0	918722	1
13540	0	1276050	1
13540	0	648254	1
13540	0	2108179	1
13540	0	712189	1
13540	0	2051486	1
13540	0	172457	1
13540	0	949381	1
13540	0	830028	1
13540	0	288256	1
13540	0	857790	1
13540	0	709909	1
13540	0	1433860	1
13540	0	1334025	1
13540	0	1334508	1
13540	0	952270	1
13540	0	597178	1
13540	0	2321883	1
13540	0	1354797	1
13540	0	2280543	1
13540	0	1803182	1
13540	0	2039423	1
13540	0	316835	1
13540	0	570254	1
13540	0	2315013	1
13540	0	1147332	1
13540	0	189241	1
13540	0	889977	1
13540	0	1472431	1
13540	0	1001910	1
13540	0	1335049	1
13540	0	1228269	1
13540	0	1565974	1
13540	0	708370	1
13540	0	78062	1
13540	0	2084409	1
13540	0	730430	1
13540	0	1438142	1
13540	0	294402	1
13540	0	941522	1
13540	0	426211	1
13540	0	1657598	1
13540	0	481617	1
13540	0	2021049	1
13540	0	898144	1
13540	0	1491920	1
13540	0	46169	1
13540	0	1952645	1
13540	0	1767245	1
13540	0	2097347	1
13540	0	1800087	1
13540	0	736580	1
13540	0	851113	1
13540	0	2298604	1
13540	0	307810	1
13540	0	109020	1
13540	0	1208009	1
13540	0	238034	1
13540	0	670655	1
13540	0	1310779	1
13540	0	1258505	1
13540	0	123282	1
13540	0	1021609	1
13540	0	627781	1
13540	0	1294774	1
13540	0	1433013	1
13540	0	379615	1
13540	0	1899682	1
13540	0	1989895	1
13540	0	2028036	1
13540	0	253285	1
13540	0	157495	1
13540	0	250071	1
13540	0	1485219	1
13540	0	285376	1
13540	0	941025	1
13540	0	654078	1
13540	0	323632	1
13540	0	1565303	1
13540	0	2025689	1
13540	0	986337	1
13540	0	1326959	1
13540	0	1285721	1
13540	0	189293	1
13540	0	299873	1
13540	0	692822	1
13540	0	281261	1
13540	0	2278849	1
13540	0	284805	1
13540	0	1546631	1
13540	0	1845798	1
13540	0	1350426	1
13540	0	643455	1
13540	0	1591880	1
13540	0	284345	1
13540	0	566512	1
13540	0	817980	1
13540	0	1290187	1
13540	0	697219	1
13540	0	1353377	1
13540	0	1412490	1
13540	0	1591835	1
13540	0	1496533	1
13540	0	1598822	1
13540	0	482474	1
13540	0	212456	1
13540	0	1588089	1
13540	0	1619602	1
13540	0	895349	1
13540	0	1280525	1
13540	0	1878799	1
13540	0	882452	1
13540	0	1221536	1
13540	0	86494	1
13540	0	856025	1
13540	0	1481153	1
13540	0	425978	1
13540	0	880818	1
13540	0	1886970	1
13540	0	1460619	1
13540	0	315773	1
13540	0	633812	1
13540	0	895265	1
13540	0	378889	1
13540	0	881399	1
13540	0	895752	1
13540	0	712459	1
13540	0	1245302	1
13540	0	334684	1
13540	0	1328459	1
13540	0	1880141	1
13540	0	744840	1
13540	0	1406346	1
13540	0	765612	1
13540	0	1390618	1
13540	0	437428	1
13540	0	1920607	1
13540	0	1166552	1
13540	0	226799	1
13540	0	1008981	1
13540	0	870786	1
13540	0	758785	1
13540	0	25577	1
13540	0	2304134	1
13540	0	998629	1
13540	0	1333663	1
13540	0	1736933	1
13540	0	11072	1
13540	0	284870	1
13540	0	1674485	1
13540	0	2236851	1
13540	0	1943215	1
13540	0	2020925	1
13540	0	1266348	1
13540	0	532440	1
13540	0	952165	1
13540	0	1305123	1
13540	0	219227	1
13540	0	221130	1
13540	0	931172	1
13540	0	2328674	1
13540	0	741593	1
13540	0	452405	1
13540	0	1760916	1
13540	0	685603	1
13540	0	539817	1
13540	0	2211717	1
13540	0	1319174	1
13540	0	356626	1
13540	0	2285810	1
13540	0	2246241	1
13540	0	1671591	1
13540	0	1982861	1
13540	0	281304	1
13540	0	915041	1
13540	0	1157885	1
13540	0	876088	1
13540	0	2262654	1
13540	0	287781	1
13540	0	672870	1
13540	0	1228282	1
13540	0	1705320	1
13540	0	687746	1
13540	0	615937	1
13540	0	1708600	1
13540	0	194440	1
13540	0	790189	1
13540	0	1695838	1
13540	0	1537885	1
13540	0	1505229	1
13540	0	779901	1
13540	0	1272354	1
13540	0	1916766	1
13540	0	1841602	1
13540	0	964118	1
13540	0	1943139	1
13540	0	1777850	1
13540	0	1389380	1
13540	0	183186	1
13540	0	156154	1
13540	0	292153	1
13540	0	339360	1
13540	0	736654	1
13540	0	1381594	1
13540	0	814836	1
13540	0	1863726	1
13540	0	419988	1
13540	0	965823	1
13540	0	710896	1
13540	0	1456399	1
13540	0	273757	1
13540	0	1041352	1
13540	0	429278	1
13540	0	1962479	1
13540	0	1447475	1
13540	0	102278	1
13540	0	218205	1
13540	0	200337	1
13540	0	131671	1
13540	0	808947	1
13540	0	776961	1
13540	0	580671	1
13540	0	1602988	1
13540	0	780084	1
13540	0	1830719	1
13540	0	1886924	1
13540	0	1534095	1
13540	0	569386	1
13540	0	218693	1
13540	0	555697	1
13540	0	1086326	1
13540	0	410804	1
13540	0	1268288	1
13540	0	500284	1
13540	0	857025	1
13540	0	1388421	1
13540	0	730458	1
13540	0	1927128	1
13540	0	1996172	1
13540	0	835271	1
13540	0	1087235	1
13540	0	1991220	1
13540	0	464402	1
13540	0	2212824	1
13540	0	1018899	1
13540	0	283172	1
13540	0	2156332	1
13540	0	1702363	1
13540	0	305414	1
13540	0	2134202	1
13540	0	761711	1
13540	0	2010631	1
13540	0	824918	1
13540	0	949408	1
13540	0	1769574	1
13540	0	482542	1
13540	0	2049404	1
13540	0	529518	1
13540	0	926523	1
13540	0	1146551	1
13540	0	1830618	1
13540	0	303165	1
13540	0	1977469	1
13540	0	443948	1
13540	0	1011027	1
13540	0	660431	1
13540	0	530276	1
13540	0	1349275	1
13540	0	294462	1
13540	0	235858	1
13540	0	365604	1
13540	0	698931	1
13540	0	861722	1
13540	0	745326	1
13540	0	1987056	1
13540	0	698069	1
13540	0	759762	1
13540	0	349935	1
13540	0	328355	1
13540	0	1227910	1
13540	0	456842	1
13540	0	122784	1
13540	0	718265	1
13540	0	427719	1
13540	0	918993	1
13540	0	879074	1
13540	0	1056941	1
13540	0	807107	1
13540	0	1089774	1
13540	0	827049	1
13540	0	1364019	1
13540	0	228283	1
13540	0	868050	1
13540	0	1267078	1
13540	0	746540	1
13540	0	1140854	1
13540	0	918952	1
13540	0	1791459	1
13540	0	804964	1
13540	0	606533	1
13540	0	179011	1
13540	0	1036980	1
13540	0	2454353	1
13540	0	2049636	1
13540	0	107850	1
13540	0	1897074	1
13540	0	1564491	1
13540	0	1109714	1
13540	0	131800	1
13540	0	1030415	1
13540	0	980464	1
13540	0	1121290	1
13540	0	949981	1
13540	0	1214622	1
13540	0	460741	1
13540	0	1785664	1
13540	0	317031	1
13540	0	2242501	1
13540	0	85443	1
13540	0	239386	1
13540	0	921706	1
13540	0	334506	1
13540	0	933130	1
13540	0	1113324	1
13540	0	2206639	1
13540	0	279906	1
13540	0	1005740	1
13540	0	615670	1
13540	0	1393158	1
13540	0	1125367	1
13540	0	2250146	1
13540	0	473766	1
13540	0	824953	1
13540	0	2072023	1
13540	0	847759	1
13540	0	1136560	1
13540	0	1839747	1
13540	0	1495169	1
13540	0	806232	1
13540	0	278887	1
13540	0	819663	1
13540	0	1685685	1
13540	0	653056	1
13540	0	1714353	1
13540	0	1734836	1
13540	0	114932	1
13540	0	1582031	1
13540	0	1068209	1
13540	0	1819928	1
13540	0	241702	1
13540	0	299646	1
13540	0	1501158	1
13540	0	766305	1
13540	0	709327	1
13540	0	443595	1
13540	0	635145	1
13540	0	864298	1
13540	0	2209936	1
13540	0	858226	1
13540	0	1823011	1
13540	0	285718	1
13540	0	478746	1
13540	0	703854	1
13540	0	1512337	1
13540	0	1504918	1
13540	0	2003727	1
13540	0	1335567	1
13540	0	1258821	1
13540	0	1582270	1
13540	0	932964	1
13540	0	2198188	1
13540	0	651648	1
13540	0	1054663	1
13540	0	583957	1
13540	0	237827	1
13540	0	2349461	1
13540	0	443862	1
13540	0	393491	1
13540	0	261918	1
13540	0	2211072	1
13540	0	229223	1
13540	0	1737762	1
13540	0	864333	1
13540	0	1172977	1
13540	0	1871384	1
13540	0	909964	1
13540	0	282957	1
13540	0	1278210	1
13540	0	2182595	1
13540	0	1120724	1
13540	0	1907381	1
13540	0	1118518	1
13540	0	2121210	1
13540	0	317340	1
13540	0	1763585	1
13540	0	285759	1
13540	0	2084322	1
13540	0	1075453	1
13540	0	1575904	1
13540	0	955753	1
13540	0	1988819	1
13540	0	1825540	1
13540	0	2047524	1
13540	0	2206911	1
13540	0	857226	1
13540	0	777011	1
13540	0	1690525	1
13540	0	2141807	1
13540	0	1070318	1
13540	0	619926	1
13540	0	912995	1
13540	0	1601339	1
13540	0	560614	1
13540	0	1825481	1
13540	0	284815	1
13540	0	1056634	1
13540	0	1426903	1
13540	0	1679542	1
13540	0	602082	1
13540	0	1009157	1
13540	0	751545	1
13540	0	391834	1
13540	0	1371449	1
13540	0	1068818	1
13540	0	488719	1
13540	0	1341467	1
13540	0	2079517	1
13540	0	495384	1
13540	0	285707	1
13540	0	410323	1
13540	0	252720	1
13540	0	650964	1
13540	0	2275821	1
13540	0	1839342	1
13540	0	1536780	1
13540	0	1787	1
13540	0	211135	1
13540	0	568483	1
13540	0	455522	1
13540	0	1465975	1
13540	0	844384	1
13540	0	284877	1
13540	0	2399944	1
13540	0	285972	1
13540	0	903694	1
13540	0	697247	1
13540	0	564189	1
13540	0	702583	1
13540	0	624995	1
13540	0	661332	1
13540	0	1021713	1
13540	0	71672	1
13540	0	1124743	1
13540	0	2058207	1
13540	0	1371810	1
13540	0	947388	1
13540	0	299563	1
13540	0	1079680	1
13540	0	2324324	1
13540	0	1469156	1
13540	0	1548947	1
13540	0	812825	1
13540	0	846973	1
13540	0	286694	1
13540	0	196696	1
13540	0	2355972	1
13540	0	2093485	1
13540	0	2160692	1
13540	0	1270688	1
13540	0	1519929	1
13540	0	926961	1
13540	0	2365530	1
13540	0	1863026	1
13540	0	277888	1
13540	0	848076	1
13540	0	220652	1
13540	0	999306	1
13540	0	884140	1
13540	0	315894	1
13540	0	284990	1
13540	0	279695	1
13540	0	972999	1
13540	0	2125264	1
13540	0	1778248	1
13540	0	241698	1
13540	0	932143	1
13540	0	1706422	1
13540	0	1055619	1
13540	0	669668	1
13540	0	588424	1
13540	0	659503	1
13540	0	720489	1
13540	0	747745	1
13540	0	1179837	1
13540	0	1619383	1
13540	0	295636	1
13540	0	650034	1
13540	0	398175	1
13540	0	226205	1
13540	0	2352939	1
13540	0	962687	1
13540	0	1806265	1
13540	0	2325542	1
13540	0	560836	1
13540	0	331388	1
13540	0	190729	1
13540	0	813103	1
13540	0	1513470	1
13540	0	286666	1
13540	0	1283816	1
13540	0	875566	1
13540	0	1449206	1
13540	0	92735	1
13540	0	1906385	1
13540	0	137853	1
13540	0	1865056	1
13540	0	368859	1
13540	0	923759	1
13540	0	2060034	1
13540	0	2148386	1
13540	0	594378	1
13540	0	1327463	1
13540	0	318220	1
13540	0	471737	1
13540	0	283788	1
13540	0	2429909	1
13540	0	742356	1
13540	0	2164904	1
13540	0	538551	1
13540	0	2231821	1
13540	0	1480625	1
13540	0	1276852	1
13540	0	561874	1
13540	0	2351469	1
13540	0	733948	1
13540	0	868209	1
13540	0	939959	1
13540	0	1988700	1
13540	0	885809	1
13540	0	596391	1
13540	0	2005955	1
13540	0	448433	1
13540	0	878652	1
13540	0	1612159	1
13540	0	909664	1
13540	0	999169	1
13540	0	1333951	1
13540	0	1204123	1
13540	0	912848	1
13540	0	585188	1
13540	0	1315322	1
13540	0	1047584	1
13540	0	2051110	1
13540	0	730634	1
13540	0	1092199	1
13540	0	1636029	1
13540	0	709914	1
13540	0	1578767	1
13540	0	1338285	1
13540	0	864746	1
13540	0	1831207	1
13540	0	426955	1
13540	0	890829	1
13540	0	1754267	1
13540	0	209644	1
13540	0	1463089	1
13540	0	1858595	1
13540	0	308926	1
13540	0	1748214	1
13540	0	951107	1
13540	0	1227072	1
13540	0	756686	1
13540	0	2217088	1
13540	0	2128440	1
13540	0	1039131	1
13540	0	325958	1
13540	0	358843	1
13540	0	1400784	1
13540	0	1214122	1
13540	0	756885	1
13540	0	1371360	1
13540	0	1767431	1
13540	0	1045336	1
13540	0	1393759	1
13540	0	1507839	1
13540	0	1817313	1
13540	0	282090	1
13540	0	1914861	1
13540	0	1805090	1
13540	0	78238	1
13540	0	254318	1
13540	0	1308497	1
13540	0	235562	1
13540	0	2299740	1
13540	0	1137971	1
13540	0	282066	1
13540	0	1229793	1
13540	0	1093026	1
13540	0	465907	1
13540	0	833021	1
13540	0	1581012	1
13540	0	2352514	1
13540	0	1128381	1
13540	0	2059307	1
13540	0	591561	1
13540	0	430508	1
13540	0	1442746	1
13540	0	197968	1
13540	0	1779532	1
13540	0	278894	1
13540	0	6516	1
13540	0	532672	1
13540	0	512816	1
13540	0	112523	1
13540	0	595977	1
13540	0	770122	1
13540	0	1169733	1
13540	0	251532	1
13540	0	1753803	1
13540	0	2041105	1
13540	0	2175945	1
13540	0	867313	1
13540	0	88649	1
13540	0	439123	1
13540	0	165827	1
13540	0	799003	1
13540	0	591885	1
13540	0	1423608	1
13540	0	1907960	1
13540	0	483191	1
13540	0	1818745	1
13540	0	394155	1
13540	0	1074897	1
13540	0	416450	1
13540	0	918299	1
13540	0	1096457	1
13540	0	607981	1
13540	0	411677	1
13540	0	1158120	1
13540	0	2277952	1
13540	0	809978	1
13540	0	905587	1
13540	0	124324	1
13540	0	373696	1
13540	0	1470246	1
13540	0	247999	1
13540	0	504611	1
13540	0	285269	1
13540	0	1491447	1
13540	0	897320	1
13540	0	579894	1
13540	0	1093200	1
13540	0	992668	1
13540	0	96159	1
13540	0	518043	1
13540	0	552589	1
13540	0	2149825	1
13540	0	670232	1
13540	0	1805925	1
13540	0	375600	1
13540	0	1158461	1
13540	0	482191	1
13540	0	1024112	1
13540	0	750064	1
13540	0	862058	1
13540	0	1602426	1
13540	0	283221	1
13540	0	661243	1
13540	0	1666390	1
13540	0	602806	1
13540	0	688526	1
13540	0	641623	1
13540	0	1065322	1
13540	0	828223	1
13540	0	1121231	1
13540	0	322525	1
13540	0	363015	1
13540	0	1356475	1
13540	0	542379	1
13540	0	875244	1
13540	0	931439	1
13540	0	427405	1
13540	0	225969	1
13540	0	497564	1
13540	0	1429236	1
13540	0	876356	1
13540	0	826952	1
13540	0	994816	1
13540	0	1266629	1
13540	0	241701	1
13540	0	150903	1
13540	0	693550	1
13540	0	945673	1
13540	0	129206	1
13540	0	2246538	1
13540	0	243934	1
13540	0	11448	1
13540	0	1171386	1
13540	0	2443211	1
13540	0	1409347	1
13540	0	1346332	1
13540	0	936132	1
13540	0	2257487	1
13540	0	1697930	1
13540	0	1250916	1
13540	0	1184522	1
13540	0	643343	1
13540	0	2101560	1
13540	0	994135	1
13540	0	1100671	1
13540	0	2229797	1
13540	0	158548	1
13540	0	277441	1
13540	0	98672	1
13540	0	341267	1
13540	0	505122	1
13540	0	2404876	1
13540	0	1475094	1
13540	0	39745	1
13540	0	804328	1
13540	0	464087	1
13540	0	330282	1
13540	0	948093	1
13540	0	1409668	1
13540	0	656680	1
13540	0	777448	1
13540	0	1073185	1
13540	0	741201	1
13540	0	1006862	1
13540	0	516400	1
13540	0	123479	1
13540	0	320395	1
13540	0	143159	1
13540	0	285166	1
13540	0	1395138	1
13540	0	986569	1
13540	0	1966215	1
13540	0	957792	1
13540	0	1218729	1
13540	0	128873	1
13540	0	439024	1
13540	0	2022916	1
13540	0	2362377	1
13540	0	1032140	1
13540	0	886499	1
13540	0	1119385	1
13540	0	984302	1
13540	0	183252	1
13540	0	80988	1
13540	0	129988	1
13540	0	1195928	1
13540	0	1494298	1
13540	0	1573446	1
13540	0	375316	1
13540	0	590122	1
13540	0	1096578	1
13540	0	929084	1
13540	0	1997875	1
13540	0	80987	1
13540	0	873509	1
13540	0	1519818	1
13540	0	1968484	1
13540	0	380863	1
13540	0	1936747	1
13540	0	1098421	1
13540	0	752754	1
13540	0	2219891	1
13540	0	2171083	1
13540	0	434778	1
13540	0	988048	1
13540	0	173280	1
13540	0	1406030	1
13540	0	959421	1
13540	0	740466	1
13540	0	1661926	1
13540	0	87511	1
13540	0	1122635	1
13540	0	712311	1
13540	0	1462409	1
13540	0	911393	1
13540	0	270749	1
13540	0	528674	1
13540	0	878715	1
13540	0	2184893	1
13540	0	2255655	1
13540	0	661324	1
13540	0	1447883	1
13540	0	2058537	1
13540	0	1653371	1
13540	0	1666868	1
13540	0	113463	1
13540	0	1073993	1
13540	0	1111496	1
13540	0	976326	1
13540	0	1149995	1
13540	0	1493187	1
13540	0	1294928	1
13540	0	486303	1
13540	0	837794	1
13540	0	752338	1
13540	0	742374	1
13540	0	1375318	1
13540	0	144310	1
13540	0	1094723	1
13540	0	258140	1
13540	0	435656	1
13540	0	1229550	1
13540	0	932185	1
13540	0	1644662	1
13540	0	931532	1
13540	0	1887881	1
13540	0	1892145	1
13540	0	950056	1
13540	0	491869	1
13540	0	1114391	1
13540	0	1886007	1
13540	0	1095525	1
13540	0	848190	1
13540	0	980058	1
13540	0	1599052	1
13540	0	149591	1
13540	0	1165528	1
13540	0	502769	1
13540	0	657780	1
13540	0	1866124	1
13540	0	523536	1
13540	0	1990523	1
13540	0	2175020	1
13540	0	901042	1
13540	0	604218	1
13540	0	147905	1
13540	0	919458	1
13540	0	1833518	1
13540	0	2446418	1
13540	0	1063635	1
13540	0	284359	1
13540	0	1404063	1
13540	0	1845188	1
13540	0	193762	1
13540	0	858159	1
13540	0	1324458	1
13540	0	1478260	1
13540	0	612410	1
13540	0	211046	1
13540	0	861516	1
13540	0	1143793	1
13540	0	1408300	1
13540	0	1921992	1
13540	0	1057609	1
13540	0	1182387	1
13540	0	152269	1
13540	0	1769327	1
13540	0	588911	1
13540	0	285383	1
13540	0	1370118	1
13540	0	971037	1
13540	0	735011	1
13540	0	203748	1
13540	0	1418889	1
13540	0	1773138	1
13540	0	641306	1
13540	0	967224	1
13540	0	926439	1
13540	0	1164312	1
13540	0	1834775	1
13540	0	645956	1
13540	0	2125265	1
13540	0	813995	1
13540	0	376918	1
13540	0	577950	1
13540	0	1958248	1
13540	0	87631	1
13540	0	1169441	1
13540	0	1050127	1
13540	0	1926073	1
13540	0	593521	1
13540	0	251138	1
13540	0	275026	1
13540	0	245516	1
13540	0	280911	1
13540	0	517773	1
13540	0	770350	1
13540	0	241828	1
13540	0	1674469	1
13540	0	1148868	1
13540	0	337823	1
13540	0	86792	1
13540	0	1124718	1
13540	0	1474786	1
13540	0	2338163	1
13540	0	1872080	1
13540	0	2024643	1
13540	0	1660335	1
13540	0	809701	1
13540	0	1562063	1
13540	0	190213	1
13540	0	828179	1
13540	0	657020	1
13540	0	911619	1
13540	0	1095617	1
13540	0	674599	1
13540	0	1711337	1
13540	0	111894	1
13540	0	460838	1
13540	0	87045	1
13540	0	2083184	1
13540	0	1893610	1
13540	0	90193	1
